onset	duration	trial_type	value	sample
3.785	0.0	mp/2	5	3785
5.342	0.0	mr/2	11	5342
6.885	0.0	dv/o	3	6885
8.265	0.0	rv/i	8	8265
9.798	0.0	dv/i	2	9798
11.281	0.0	mp/1	4	11281
12.86	0.0	mr/3	12	12860
14.21	0.0	mr/2	11	14210
15.527	0.0	dv/i	2	15527
17.011	0.0	dv/i	2	17011
18.36	0.0	dv/i	2	18360
19.794	0.0	mr/3	12	19794
21.423	0.0	mr/3	12	21423
22.914	0.0	rv/o	9	22914
24.232	0.0	dv/o	3	24232
25.652	0.0	mr/2	11	25652
27.006	0.0	dv/a	1	27006
28.467	0.0	rv/a	7	28467
29.97	0.0	mr/2	11	29970
31.297	0.0	rv/a	7	31297
32.804	0.0	mr/1	10	32804
34.187	0.0	mp/2	5	34187
35.611	0.0	mr/2	11	35611
37.182	0.0	rv/o	9	37182
38.745	0.0	dv/a	1	38745
40.2	0.0	mp/2	5	40200
41.556	0.0	mr/1	10	41556
43.009	0.0	rv/a	7	43009
44.49	0.0	mp/2	5	44490
45.888	0.0	mp/2	5	45888
47.23	0.0	mr/3	12	47230
48.711	0.0	rv/i	8	48711
50.263	0.0	rv/o	9	50263
51.699	0.0	mr/3	12	51699
53.208	0.0	mr/3	12	53208
54.776	0.0	mr/1	10	54776
56.203	0.0	mr/2	11	56203
57.643	0.0	dv/o	3	57643
59.167	0.0	rv/a	7	59167
60.669	0.0	mp/3	6	60669
62.236	0.0	rv/a	7	62236
63.807	0.0	dv/i	2	63807
65.186	0.0	mr/3	12	65186
66.575	0.0	mp/3	6	66575
67.97	0.0	rv/a	7	67970
69.378	0.0	mr/2	11	69378
70.991	0.0	rv/o	9	70991
72.508	0.0	dv/a	1	72508
73.858	0.0	mr/3	12	73858
75.2	0.0	mp/3	6	75200
76.579	0.0	rv/o	9	76579
78.031	0.0	dv/a	1	78031
79.383	0.0	mp/3	6	79383
80.93	0.0	mp/1	4	80930
82.291	0.0	mp/1	4	82291
83.796	0.0	mr/1	10	83796
85.259	0.0	dv/o	3	85259
86.63	0.0	rv/o	9	86630
88.106	0.0	mr/1	10	88106
89.655	0.0	dv/o	3	89655
91.235	0.0	mr/3	12	91235
92.734	0.0	mr/1	10	92734
94.211	0.0	mp/3	6	94211
95.574	0.0	mr/1	10	95574
97.147	0.0	dv/o	3	97147
98.75	0.0	rv/o	9	98750
100.365	0.0	mr/1	10	100365
101.843	0.0	rv/a	7	101843
103.439	0.0	mp/2	5	103439
104.789	0.0	mp/3	6	104789
106.301	0.0	rv/o	9	106301
107.643	0.0	mp/3	6	107643
109.174	0.0	mr/1	10	109174
110.669	0.0	rv/o	9	110669
112.285	0.0	mr/1	10	112285
113.721	0.0	rv/i	8	113721
115.338	0.0	mp/3	6	115338
116.958	0.0	rv/i	8	116958
118.431	0.0	mr/2	11	118431
119.795	0.0	dv/o	3	119795
121.131	0.0	mp/2	5	121131
122.735	0.0	mr/2	11	122735
124.188	0.0	rv/o	9	124188
125.596	0.0	mr/2	11	125596
127.05	0.0	mp/3	6	127050
128.507	0.0	mp/2	5	128507
129.879	0.0	mp/2	5	129879
131.328	0.0	rv/a	7	131328
132.926	0.0	rv/a	7	132926
134.537	0.0	rv/o	9	134537
136.052	0.0	dv/o	3	136052
137.615	0.0	dv/o	3	137615
139.019	0.0	dv/i	2	139019
140.427	0.0	mr/2	11	140427
141.902	0.0	mp/1	4	141902
143.492	0.0	mp/2	5	143492
145.077	0.0	rv/o	9	145077
146.529	0.0	mp/3	6	146529
147.86	0.0	dv/i	2	147860
149.301	0.0	mp/1	4	149301
150.81	0.0	dv/a	1	150810
152.276	0.0	mr/1	10	152276
153.679	0.0	rv/i	8	153679
155.183	0.0	dv/o	3	155183
156.583	0.0	mr/3	12	156583
158.129	0.0	rv/i	8	158129
159.579	0.0	mp/2	5	159579
161.118	0.0	mr/3	12	161118
162.569	0.0	mp/3	6	162569
164.075	0.0	rv/i	8	164075
165.623	0.0	mr/1	10	165623
166.952	0.0	mr/3	12	166952
168.521	0.0	dv/o	3	168521
169.87	0.0	mr/3	12	169870
171.253	0.0	rv/a	7	171253
172.603	0.0	mp/2	5	172603
174.117	0.0	dv/i	2	174117
175.577	0.0	mr/2	11	175577
176.997	0.0	dv/a	1	176997
178.466	0.0	dv/a	1	178466
179.925	0.0	dv/o	3	179925
181.263	0.0	rv/a	7	181263
182.635	0.0	dv/i	2	182635
184.123	0.0	mp/1	4	184123
185.505	0.0	mp/3	6	185505
186.876	0.0	mr/3	12	186876
188.451	0.0	mr/1	10	188451
190.043	0.0	mp/2	5	190043
191.39	0.0	mp/3	6	191390
192.954	0.0	mr/3	12	192954
194.338	0.0	mp/2	5	194338
195.802	0.0	mp/1	4	195802
197.406	0.0	mr/1	10	197406
198.841	0.0	mr/2	11	198841
200.196	0.0	rv/o	9	200196
201.629	0.0	mp/1	4	201629
203.178	0.0	mr/3	12	203178
204.558	0.0	dv/o	3	204558
206.167	0.0	dv/a	1	206167
207.624	0.0	mp/3	6	207624
209.153	0.0	mr/2	11	209153
210.596	0.0	dv/o	3	210596
211.958	0.0	rv/i	8	211958
213.323	0.0	dv/a	1	213323
214.732	0.0	mr/2	11	214732
216.295	0.0	mr/1	10	216295
217.735	0.0	dv/a	1	217735
219.206	0.0	dv/a	1	219206
220.542	0.0	dv/a	1	220542
221.991	0.0	mp/1	4	221991
223.4	0.0	rv/i	8	223400
224.9	0.0	dv/o	3	224900
226.359	0.0	mp/2	5	226359
227.74	0.0	dv/i	2	227740
