onset	duration	trial_type	value	sample
3.642	0.0	mr/2	11	3642
5.234	0.0	rv/a	7	5234
6.768	0.0	mp/3	6	6768
8.191	0.0	mr/1	10	8191
9.734	0.0	mp/2	5	9734
11.134	0.0	mp/2	5	11134
12.567	0.0	rv/a	7	12567
14.062	0.0	rv/o	9	14062
15.649	0.0	rv/o	9	15649
17.121	0.0	mp/2	5	17121
18.743	0.0	rv/a	7	18743
20.202	0.0	mp/3	6	20202
21.607	0.0	mr/3	12	21607
23.097	0.0	mp/2	5	23097
24.468	0.0	mp/2	5	24468
25.842	0.0	mr/2	11	25842
27.162	0.0	dv/a	1	27162
28.648	0.0	mp/1	4	28648
30.191	0.0	mr/2	11	30191
31.744	0.0	mr/2	11	31744
33.06	0.0	dv/a	1	33060
34.44	0.0	mp/1	4	34440
36.0	0.0	dv/i	2	36000
37.45	0.0	rv/i	8	37450
39.051	0.0	mr/1	10	39051
40.617	0.0	mp/2	5	40617
42.146	0.0	rv/i	8	42146
43.748	0.0	mp/2	5	43748
45.296	0.0	rv/a	7	45296
46.847	0.0	rv/o	9	46847
48.3	0.0	mp/3	6	48300
49.916	0.0	rv/i	8	49916
51.522	0.0	dv/a	1	51522
53.082	0.0	rv/a	7	53082
54.632	0.0	mr/1	10	54632
55.978	0.0	mp/1	4	55978
57.538	0.0	dv/a	1	57538
59.139	0.0	mp/1	4	59139
60.509	0.0	mp/1	4	60509
61.916	0.0	dv/o	3	61916
63.278	0.0	dv/a	1	63278
64.839	0.0	dv/i	2	64839
66.173	0.0	mp/1	4	66173
67.598	0.0	dv/a	1	67598
68.923	0.0	mp/1	4	68923
70.253	0.0	dv/i	2	70253
71.606	0.0	mr/2	11	71606
73.214	0.0	mp/3	6	73214
74.665	0.0	mp/3	6	74665
76.012	0.0	mr/3	12	76012
77.565	0.0	rv/a	7	77565
78.92	0.0	dv/i	2	78920
80.517	0.0	dv/o	3	80517
82.082	0.0	mp/2	5	82082
83.611	0.0	mr/2	11	83611
85.007	0.0	rv/o	9	85007
86.396	0.0	mp/2	5	86396
87.839	0.0	mr/3	12	87839
89.444	0.0	mr/1	10	89444
90.898	0.0	mp/3	6	90898
92.456	0.0	rv/a	7	92456
93.884	0.0	dv/o	3	93884
95.285	0.0	rv/o	9	95285
96.836	0.0	dv/i	2	96836
98.423	0.0	rv/i	8	98423
99.94	0.0	rv/i	8	99940
101.519	0.0	mp/2	5	101519
102.853	0.0	rv/o	9	102853
104.322	0.0	rv/a	7	104322
105.777	0.0	mr/3	12	105777
107.215	0.0	mr/1	10	107215
